0,1,2,3,4
0.39609972,6.1833415,4.970403,0.87106407,8.781864
3.136608,2.2354312,4.7517753,0.9495514,6.974365
1.3266263,6.5187807,3.979304,-0.8215619,6.141389
8.840981,5.9331884,4.142841,-0.21817306,6.796295
6.2544327,6.699665,6.356611,-0.9634812,8.639285
4.5316463,7.8315125,4.868999,0.12586653,6.3059
6.352324,5.9350395,7.336117,0.038953632,7.7502193
5.3948298,7.384189,6.317851,0.26414636,7.2673116
0.033134695,7.5935955,4.285539,-0.09477965,8.4556675
1.5001124,7.5796924,5.597796,1.7480938,7.187744
0.8185677,8.077564,4.71578,0.023794862,9.162227
6.3741264,3.9476588,3.5387785,1.0126036,7.428529
0.7168845,7.472111,3.9568336,0.6367418,7.8156905
7.5995994,7.0651712,5.5262885,0.38483188,6.6878605
2.7554505,7.7784624,5.0021286,0.4466235,7.626366
0.5442031,7.610147,4.7018957,-0.25750953,8.372193
5.475457,7.410009,6.4618645,0.2676883,7.258018
5.6515126,7.776396,6.1099253,-0.18655692,7.8434834
5.5343266,5.074269,6.880491,0.23798479,7.184491
1.4782784,6.544011,4.038738,-0.7722408,5.7152076
6.79379,8.544739,6.3152676,-0.21509968,7.7411866
1.562696,5.763235,4.551086,0.95624804,7.326662
0.8775648,7.239135,5.2010293,0.24020994,8.685781
6.3435397,7.595925,5.780977,-0.26626867,7.9629574
3.1316686,3.750452,4.814289,0.6862778,7.263518
0.20755576,7.881456,4.786896,-0.32901555,8.572129
6.803721,8.475856,6.348921,-0.1911139,7.665471
5.4346633,7.6496425,6.75403,0.1502985,7.249181
1.2802293,6.039994,4.2685204,0.02024902,6.761259
1.9019649,6.943845,3.8657894,-0.28645974,4.959903
6.2023616,7.6620865,5.833567,0.27828118,6.3229814
6.6056614,8.468192,6.1399345,-0.32889158,7.921079
6.1917224,7.0121474,6.1209197,-0.80604887,8.312872
4.8539567,6.37906,6.2612815,0.0542756,7.58412
7.576357,7.0606093,5.5373025,0.37259257,6.703316
4.9707727,8.1503105,4.940202,-0.17036353,6.512382
7.6414022,5.3439207,4.5885735,0.17600474,7.186541
0.93972933,7.232059,3.3321898,0.65177995,7.8133974
1.1909845,6.0787706,4.3035746,0.75566983,8.127097
0.7908054,7.7644253,4.149378,0.1011923,8.796292
1.6646693,7.005595,4.023526,-0.4809658,5.204762
6.329446,4.031748,3.6517313,0.9677935,7.395053
-0.043440763,7.737761,4.168047,-0.17489713,8.47639
6.04947,7.6212726,6.4396963,0.052755993,7.454505
3.2424228,3.5059483,5.4603295,0.5764781,7.0739026
0.64305145,6.6595054,5.5184865,0.5665686,8.613156
3.4995224,2.5283496,4.8167934,0.94942045,7.168109
4.2563624,2.8287306,4.6728625,0.93766254,7.5101604
4.3956366,3.4558196,4.121683,1.0538166,7.329712
5.150849,7.808547,6.2566657,-0.1808818,7.7761207
2.5768197,7.555365,4.3899727,-0.2806085,5.7682524
3.7194097,2.7210128,5.551939,0.92503923,7.1742673
1.6887151,7.803934,4.6923327,0.36871,7.1767826
0.39137468,6.7396317,4.2878838,0.27891597,8.132717
5.985894,6.8420644,6.8178296,-0.3352773,7.994272
2.3476906,4.286593,4.9565487,0.5945721,7.037317
7.951927,5.1917243,3.3093333,1.1619332,6.681751
0.57967466,6.350039,3.0561934,0.20104668,7.3414717
6.0887733,7.895815,5.8683476,-0.3304599,7.968338
5.181966,7.7646832,5.879814,-0.21158755,7.9818025
6.2429667,7.630408,5.869697,0.27537316,6.357961
7.3601484,5.4272213,4.3260345,0.284019,7.7390795
5.5292683,5.5711136,6.30299,-0.0036511181,7.350855
5.4247346,4.9401493,6.7542367,0.31402686,7.1131516
4.663675,7.943477,5.215981,-0.018204713,6.77678
6.863753,7.183792,6.656548,-0.02628158,7.2012672
3.6389272,2.8572023,5.2093854,1.0170268,7.3248906
0.61525166,6.561214,5.5121274,0.5999442,8.645141
5.5214896,4.535254,6.641532,0.2510514,7.088669
3.6006713,2.5790913,4.9067826,0.9539648,7.1764083
1.6301258,7.143356,4.0730324,-0.58007747,5.1869826
0.93570244,5.8059015,4.5538273,1.1418469,7.8446536
0.53997916,6.642036,5.7681494,0.5427907,8.61419
4.982486,3.3451438,3.8273482,0.95657724,7.744877
1.2612119,6.9757257,5.3192105,1.7095908,7.1900415
0.027157202,7.6958327,4.2667384,-0.34607127,8.6410265
0.5947355,7.866191,4.208341,-0.17270665,8.864721
1.5894997,6.9644127,4.305061,-0.2624999,7.497163
1.0605944,5.149351,5.1404405,1.1301008,8.3101635
0.5725831,6.2499332,3.0044103,0.2143427,7.2179832
2.6686542,7.8803577,5.021393,0.5830141,7.445345
8.607813,5.8998866,4.314741,-0.14197645,6.82874
2.592315,7.5948195,4.436952,-0.30474904,5.7847776
6.7035303,8.54582,6.218407,-0.26630378,7.878721
6.1085334,7.2763033,6.1005616,0.25076896,7.336935
7.3286896,7.252085,7.4952564,0.7287546,6.7834387
1.3521346,7.9124494,5.927437,0.5184512,7.091062
7.1882253,6.760102,5.6573014,0.18372196,7.05944
2.2469718,4.4150605,4.9242687,0.63623613,7.087433
0.12656705,7.7595687,5.1139994,-0.4716175,8.537132
5.9159865,6.039147,7.0715623,0.27609614,7.1039333
5.4581194,7.4965987,6.1342196,-0.50948954,8.270586
1.0716771,6.647872,4.7921925,0.29439777,7.056738
0.5164677,6.987033,6.081346,0.41177863,8.49833
7.56947,7.0487976,5.5366583,0.3596682,6.7121696
6.5047636,5.0650573,4.307248,0.37200543,7.532223
1.3691758,7.9061947,4.3680253,-0.14741495,8.584565
0.40595195,6.2750435,4.8839564,0.8568693,8.741903
5.4094963,3.50907,3.5830398,0.9189655,7.8092523
4.3352194,2.8894804,4.44583,0.9687059,7.435967
2.160097,7.5002136,4.78602,-0.08709405,6.3301926
7.297339,7.268566,7.4920707,0.7031933,6.8109183
6.074749,7.3087015,6.098694,-0.7617639,8.292162
0.45579645,7.85345,4.308127,-0.21618035,8.816185
4.305565,2.8615546,4.615717,0.9413415,7.5029984
3.1360989,3.4657328,5.4247637,0.60883397,7.044529
1.7693222,6.554058,4.15254,-1.2164115,6.4560547
1.0665488,7.152248,3.753381,0.3180628,7.930118
6.1095862,5.607985,7.120832,-0.85891396,8.830761
5.750018,6.5129848,7.1670747,0.19980244,7.057429
6.0537963,7.2267795,5.893135,0.27679783,7.0169
0.58989644,6.626338,3.0670142,0.3286797,7.534617
6.0224175,6.703493,6.4162884,-0.8223144,8.517781
2.4151807,7.322404,4.95608,0.8742378,7.67011
7.0980563,5.4460936,4.825488,0.18519448,7.691791
0.55209327,6.4088593,2.9563484,0.25712562,7.3885374
3.122271,7.63376,6.2065806,0.65511525,7.235107
4.0985584,2.8162425,4.834202,0.9294672,7.4762363
6.3475986,5.776956,7.2946677,0.109512374,7.666327
1.3281924,5.4404516,4.444821,1.1739016,7.5519505
5.4054294,3.4860554,3.5849864,0.92841524,7.815965
5.9325895,3.995451,2.7001662,0.84988403,7.744646
0.39939427,7.6605864,4.2023726,0.075386606,8.411479
3.9452755,2.78775,4.589229,0.97398657,7.245049
1.2736074,6.849187,4.203087,0.17562275,7.485209
6.7555285,8.451148,6.313255,-0.20387927,7.7085814
7.192713,6.8733177,5.699175,0.23435406,7.0059466
5.1874022,7.7684145,6.26186,-0.18201983,7.770969
5.7646666,3.5487638,3.6149347,0.95800704,7.255079
1.7746118,6.5579314,4.1527305,-1.2230954,6.4602365
3.4125688,4.007722,5.5295496,0.7232987,7.4413133
0.37892702,7.7970285,4.48861,-0.24079503,8.787136
4.912222,8.216664,4.8548384,-0.18674845,6.4322515
5.6909804,4.7648654,6.7816553,0.28131223,7.2775474
0.5390682,7.417463,3.867568,0.773383,8.02603
1.0176297,7.3647847,3.5734565,0.45109802,8.064445
1.609595,7.313749,4.158972,-0.69243455,5.2618628
4.446342,5.814361,6.203097,0.14737096,7.457143
8.832306,5.9575467,4.1547165,-0.20441747,6.778719
5.5388784,4.595214,6.627617,0.14544414,6.9797235
6.786673,7.153336,6.0487375,0.29072306,6.898106
0.7121291,7.2187557,3.3624833,0.5676464,8.011273
5.5361533,5.069139,6.855956,0.24559666,7.198169
1.1159217,7.934152,4.802983,0.43733385,8.004948
6.456492,7.451749,5.6640687,-0.19441397,7.887228
2.5358543,7.681625,4.9827967,0.68906736,7.600107
3.6433916,3.5055506,5.621568,0.66338336,7.2250285
5.4378986,7.560513,6.2110987,-0.4700814,8.245067
3.702263,5.0727663,5.950324,0.22700693,7.492997
1.5135365,6.5836897,4.5706854,-0.7667718,6.608005
6.1647797,5.5838203,7.0806756,-0.79590416,8.783815
1.3311875,6.204384,4.1642213,-0.7099297,6.1952753
6.40684,4.5175776,4.3326125,0.5467324,7.56625
5.379275,7.4697194,6.0572104,-0.023339815,7.5163574
0.50113046,7.7956743,4.1919956,-0.13214341,8.840551
0.22228539,7.278805,4.183886,0.20430309,8.388536
6.749384,7.628685,6.423358,0.041689537,7.083397
0.6428654,6.5760236,5.47979,0.6059863,8.627917
0.15230961,6.9527907,4.158803,0.30533394,8.235776
1.4984953,6.6703506,4.055811,-0.9407276,5.7980094
6.5286927,3.74054,3.3110034,0.9099088,7.5704436
2.0455706,7.6671658,4.9076285,0.13333885,6.8531256
6.252923,7.1848288,5.9672194,-0.38071638,7.8535733
6.0550895,3.8397715,3.3574886,0.81237364,7.7487655
0.18836056,7.739655,4.528597,-0.36895588,8.486924
0.7052944,6.2473426,3.374871,0.17303197,7.3279815
7.4512653,7.3389363,7.485474,0.75064176,6.7361293
4.24814,7.0386944,6.473397,0.25899926,7.46646
2.1391294,7.6679325,4.7836485,0.19534801,6.854578
1.333511,7.031801,5.4321046,1.6971081,7.1627436
0.7379234,7.336563,3.6352382,0.66772467,7.9054894
1.2023598,5.1008377,4.908099,1.2020295,8.045119
1.1173997,7.7560043,4.6041574,-0.1928398,8.761601
5.9389462,6.579363,6.0525017,-0.13322712,7.395145
6.6783657,8.49529,6.183282,-0.2845585,7.9012136
1.3751183,6.434981,4.0406365,-0.7305289,6.0750737
7.455489,7.361733,7.5577188,0.71883076,6.764614
1.2805411,6.1773405,4.1810455,-0.20647585,6.6186714
0.8113932,7.586687,4.296342,0.45285526,7.8315115
2.6686385,7.745207,5.0086656,0.5148513,7.6011343
3.9980369,7.7731776,4.778221,-0.0974464,6.2822165
2.4325428,7.982354,5.454648,0.8863277,7.33603
5.9905195,7.734873,6.7405534,0.070949465,7.4644866
5.727395,7.6035643,6.7683024,-0.0938948,7.126319
1.5815307,7.3078227,4.139495,-0.71626985,5.2382174
5.530115,4.629785,6.7481294,0.26909977,7.145885
1.91288,7.9252987,5.0038285,0.24317037,8.205627
5.982096,5.297496,6.66879,0.26083687,7.60082
4.2896905,2.893368,4.4123363,1.0346417,7.4172792
6.1259313,7.2898974,6.116815,0.24247523,7.3398795
7.7566123,4.857897,4.57321,0.07420585,7.0632725
6.047395,7.6690574,6.386509,0.053462893,7.4956555
4.8438387,8.199609,4.8557687,-0.16990949,6.447001
0.9765932,7.666193,4.2302766,0.25122803,7.7485065
3.4370944,3.4736168,5.500042,0.6175868,7.1472507
0.15745045,7.7081347,4.5555077,-0.32626662,8.44076
3.589765,3.2904806,5.6700244,0.7001195,7.1162143
1.4114102,6.259933,4.897503,-0.3870344,7.017371
6.6045218,3.8644688,3.3577573,0.9265352,7.6410832
5.363448,4.217406,3.1373732,0.799253,7.541425
0.35680136,7.294192,3.959351,0.4630391,8.149643
0.58246803,6.5830607,5.7346535,0.58779955,8.575132
0.20833752,7.7087026,4.5831904,-0.27509335,8.39409
7.2779226,7.217996,7.598076,0.7447591,6.8155146
6.0164957,7.848153,5.9277444,-0.2963592,7.963371
6.559236,8.277364,6.0342946,-0.28077742,7.873973
1.0469918,5.6960735,3.8389487,0.05051173,6.972848
7.7709565,7.4491744,7.4565353,0.9006457,6.549061
5.579887,3.4568505,3.7243495,0.98071927,7.22444
6.411911,5.7671747,7.092555,0.30776575,7.393449
2.094228,7.7370257,4.9229846,0.028411005,7.204898
2.7524872,7.4658575,4.199309,-0.2998656,5.7117996
3.764868,2.7724028,5.2606854,0.8814346,7.4040327
1.2449889,5.435248,4.3871794,1.1766655,7.725335
2.1757853,7.4851055,4.709626,-0.13927953,6.192738
4.8532505,7.884627,5.1735215,0.0038894026,6.767653
7.172153,7.008049,7.523621,0.65275687,6.908219
6.3505917,5.956906,7.3505106,0.062650904,7.747192
3.5308325,2.5191183,4.865844,0.9633233,7.1362247
6.4053826,6.721723,6.2667074,-0.22643292,7.492949
1.0495175,7.207926,3.6744037,0.60409254,7.6400924
1.1411116,8.103273,4.3529935,-0.10449695,8.767378
0.53046197,6.627232,5.7892323,0.55563843,8.616861
6.0678916,5.653735,7.0166483,-0.08452433,7.7727466
8.077751,7.4026303,7.670505,1.1887475,6.3236713
6.219723,3.86701,3.2544663,0.8602328,7.7628064
4.3015,3.06004,4.3466697,1.0318121,7.3072724
1.3558869,5.4857483,4.3978405,1.0575892,7.477142
6.969678,7.225286,6.768221,-0.017240068,7.235891
6.392369,7.451289,5.979206,0.29447132,6.5098643
6.0886974,6.795637,5.9130826,-0.3517674,7.6866384
2.3394403,7.20118,4.9249177,0.8326808,7.6923594
3.1507812,3.6964548,5.345957,0.73575324,7.1634455
1.6334842,8.097902,6.297743,1.0124009,6.893517
7.3457723,7.2591834,7.495445,0.73401785,6.778996
7.6532264,4.8249125,4.5689874,0.118994735,7.1250124
5.9962716,3.7074533,3.3578978,0.89017314,7.8779182
6.7119265,8.536006,6.2341933,-0.2562559,7.8578243
6.4790425,7.275369,6.1963744,-0.39241996,7.639752
0.059614137,7.7521806,4.369954,-0.36519128,8.634524
6.02052,5.7800775,7.0078487,-0.47956648,8.297311
3.6738293,3.0548944,5.3823547,0.81505716,7.3678336
0.4558895,7.693602,4.664674,-0.27796265,8.434991
6.4191,4.513531,4.399104,0.53404677,7.5588803
4.3365755,3.0759213,4.0342293,0.9559138,7.194295
4.3730454,2.8594718,4.551755,0.9346325,7.5279117
1.2713088,6.0873566,4.43476,0.11844709,6.7766814
1.259156,6.1024942,4.2858806,-0.08873623,6.679438
1.0917478,7.6166325,3.9214456,0.22897242,8.427747
5.2817054,7.8644085,5.5719347,-0.13156949,6.8380375
5.9008284,7.5421352,6.585503,-0.06278626,7.4091935
0.27318302,7.8325562,4.9701805,-0.3472486,8.543643
1.3746488,5.867298,4.8396893,1.3737535,7.157032
1.5871503,5.5132947,4.7322907,0.16844362,7.0328045
0.5196218,6.623739,5.814227,0.541128,8.6076975
1.5212215,5.530803,4.6580553,0.5008486,7.1576552
4.4934435,2.992162,4.4267673,1.0915811,7.447205
6.189222,7.3143134,5.9074454,-0.3300912,8.011269
6.789503,7.090669,5.8066225,0.06988603,7.3638763
0.36784375,7.668675,4.7479525,-0.16061556,8.721397
6.651734,7.3624773,6.350106,0.1587782,7.314773
7.0206037,7.1751227,6.021464,0.276731,6.792721
6.0930686,5.6561756,7.1319613,-0.82596517,8.78416
5.57263,4.9948473,6.767877,0.21757266,7.0816
6.09434,6.3240294,5.8068686,-0.20796587,7.4556427
5.707318,5.1750455,6.8099785,0.0806417,7.4222407
1.052195,7.2751813,3.573195,0.47200418,8.053752
3.5071769,2.5514922,5.053546,0.94712293,7.135909
5.8287435,4.837228,6.708797,0.30443907,7.2748113
2.7807524,7.770481,4.9744716,0.34439448,7.7147408
1.2512324,5.8058267,4.4018564,0.9426205,7.8990955
2.7323692,7.43249,4.1662297,-0.32738468,5.6882963
6.226304,7.4592247,5.870982,-0.3304663,7.98669
6.4632525,4.520832,4.518541,0.51059353,7.545582
5.9810457,3.916258,2.6246822,0.83720315,7.8598633
2.3476923,7.3739586,5.0208464,0.9062137,7.696557
1.8878912,7.5004544,4.799671,0.03242048,6.8203363
0.28073758,7.5030184,4.2658367,-0.018946616,8.887455
2.7924898,3.742598,5.314909,0.7020813,6.9249077
7.041217,7.287771,6.9191566,0.32400584,6.9548383
1.3582282,7.9029303,5.943994,0.54894906,7.0842376
6.402864,6.3125677,7.308877,-0.043658722,7.820175
3.7215595,2.7703736,5.12126,1.0025334,7.300528
0.9143808,6.074299,4.7005687,0.57546556,7.3569064
3.2148185,3.5926683,5.4044733,0.61150247,7.1107726
6.1456265,7.3132586,5.8972864,-0.3043492,8.044547
5.4089174,7.6034446,6.6344337,-0.07538628,7.4247723
1.5795029,7.2918105,4.129582,-0.7105168,5.223484
1.1133044,5.6064525,3.8667614,0.12599733,6.9439073
7.771,5.1470547,4.5395007,0.09478201,7.1421237
0.5710396,6.0261984,4.326772,0.4780948,7.660998
0.740738,7.123605,3.311075,0.47285894,7.799478
0.12219964,7.7594366,5.137847,-0.4814179,8.535204
5.908408,5.1809154,6.9537377,0.14046778,7.593973
0.52513903,6.626112,5.796467,0.5449526,8.616688
5.6494727,5.3117514,6.305967,0.056997545,7.2022805
1.2949193,7.7482305,5.814294,0.4432814,7.1442437
6.385506,7.7294183,5.853735,-0.23721147,7.9662995
0.22880271,7.1361227,4.3317666,0.35379317,8.258536
1.9261688,6.9646535,3.8402617,-0.26321036,4.9463277
7.1902823,7.2432885,7.3958664,0.6557898,6.830612
7.0047064,7.3188925,6.1170106,0.19014779,6.891335
1.1737133,6.1175427,4.2638288,0.7380762,8.16056
6.520571,8.081058,5.963682,-0.28890646,7.943531
5.8671627,7.1002836,7.11143,0.07436673,7.1617575
7.0951643,6.895908,5.610918,0.20990291,7.0620666
4.2262444,2.8765168,4.176143,1.3318129,7.4204774
1.371303,6.626636,3.9692202,-0.86137784,5.985058
6.3364725,5.768659,7.3351364,0.079320215,7.7114124
1.4275508,7.6505303,5.3608866,1.4904326,7.3963714
5.8253875,7.936513,6.726691,0.2877018,7.2968497
3.0518026,7.7611003,5.8060575,0.6327608,7.1181297
3.7644672,2.636444,5.001187,0.96528983,7.2572703
2.3672879,7.860358,5.8448033,0.7391225,7.066213
2.9000368,7.6652594,4.3188396,-0.16135763,5.9371653
0.53493583,6.4933367,2.9829478,0.28168198,7.4715285
6.2000637,7.0676813,6.1766467,-0.8072992,8.198875
2.2367797,4.414806,4.8994045,0.55370855,7.0409374
5.5876837,4.6681085,6.743723,0.24095705,7.1246624
3.1384869,2.238548,4.7559767,0.94950706,6.975043
4.3609843,3.211832,4.248754,1.0386795,7.313437
1.437482,7.7377553,5.2716,1.4101236,7.484662
7.4842176,5.3176885,4.413631,0.20412937,7.484714
2.816167,3.716601,5.369933,0.70421004,6.9122167
6.3448095,4.5466704,3.8122218,0.5539779,7.7672777
3.9240694,8.121039,4.672201,0.0023639363,6.383462
0.34892234,6.131162,4.9442077,0.9203751,8.834124
0.7646499,5.8626614,5.0464005,0.92499197,8.4499445
6.320846,4.158614,3.6351404,0.7969527,7.6250267
1.4854549,5.9306107,4.9949083,-0.20920618,6.9569526
1.3542699,5.8579235,4.936134,-0.18387718,7.0706563
3.1563754,3.6730707,5.577319,0.7037852,6.881606
1.3773489,5.4372745,4.0758324,0.06824083,6.71289
1.9431539,6.9852753,3.8459764,-0.26086688,4.963451
6.0639486,5.1361427,7.1206737,-0.11287432,7.923827
4.7819815,7.779786,5.4523864,-0.10910876,7.402252
4.547206,8.1465,4.9411955,-0.028745601,6.523263
2.4768395,7.395523,4.2284484,-0.2585092,5.6659446
6.0621505,3.8390472,3.4018002,0.68368554,7.6506324
1.373367,6.574083,4.0058203,-0.87317806,6.0810204
1.3385485,5.44437,4.145302,0.046626393,6.7794065
1.5668962,4.7949476,4.948937,1.1155536,7.9134808
7.1610146,6.6532745,5.698305,0.18011639,7.120704
2.0366046,7.7706084,5.7370367,0.840985,6.9471445
3.3499632,8.036375,5.1372457,0.34528285,7.071706
1.0484835,5.190952,5.128565,1.1311119,8.299937
6.672925,8.533854,6.2297444,-0.25892055,7.885096
1.9174736,6.993109,3.8822162,-0.29845715,5.0385756
6.4382305,4.1616197,3.8454413,0.84960186,7.33228
0.5398199,6.937957,6.0286574,0.44232836,8.494859
6.147619,3.6850467,3.2147462,0.9089081,7.9251685
1.5747741,5.769031,4.2053194,0.37263316,7.1053967
6.5540624,3.7586398,3.3235884,0.9266504,7.577831
0.28009832,6.6135197,4.2935286,0.31635538,8.143124
0.67000514,7.422505,3.7834601,0.6831649,7.8289595
1.5408574,7.747531,4.9337606,0.7639959,7.6670756
5.961417,7.575165,6.2856045,-0.29123533,7.561563
3.7718382,2.8183615,5.644688,0.87092745,7.1615524
2.4815922,7.8869333,5.475907,0.82426554,7.1605277
5.9539714,3.9690042,2.5832074,0.8305916,7.8263392
6.3945575,4.475203,4.235356,0.5723362,7.575757
5.829209,7.0552454,7.13616,0.095395245,7.138957
4.930912,8.210803,4.8687487,-0.1840979,6.434432
4.5069704,5.909198,6.2543535,0.080530584,7.591708
1.0283463,6.412159,4.5213494,0.09080977,7.709694
6.11203,5.592771,7.1219177,-0.9020335,8.873308
6.779116,8.133725,6.365184,-0.08561505,7.4274764
5.5144176,7.7720366,6.2267313,-0.12162379,7.7410274
6.115632,3.7130346,3.390613,0.8464932,7.610893
7.1052117,5.4538817,4.8208656,0.18587753,7.6870794
0.076253906,7.7684646,4.4727826,-0.48712102,8.538097
3.6870697,2.670571,4.9625945,0.9192928,7.2585726
5.3415585,4.2286386,3.1237972,0.79806465,7.5388985
0.9066295,7.7333074,4.158316,0.39220774,7.7813807
3.132126,2.2320862,4.7525163,0.9518995,6.9725256
5.4563174,4.8153434,6.7331986,0.29712555,7.1161375
0.70428944,6.9517503,3.1639576,0.42310145,7.7124743
5.4809237,4.711294,6.780201,0.29691973,7.3931317
5.5841846,4.6809807,6.7448916,0.22826196,7.1097336
7.652924,7.4044228,7.32546,0.81865877,6.6137576
7.659093,4.9417567,4.6712956,0.070791595,7.139535
1.6229508,8.087286,6.292015,1.0185602,6.8990774
1.1154975,5.1849184,5.1107206,1.1206542,8.224949
5.629647,3.70514,3.5120356,0.91060877,7.8057723
1.1049718,7.2621346,3.1183803,0.6951455,7.7800603
1.4218799,6.9061623,5.427921,1.9382808,7.0717607
1.5695902,4.7971573,4.951161,1.1961764,7.8433685
1.3397524,6.492978,3.992288,-0.80534846,6.149513
6.3180256,3.8699858,3.2915409,0.8184797,7.718557
1.582716,7.451032,4.2392025,-0.7475582,5.3678007
1.6255428,4.5884647,4.9208484,0.932231,7.9690332
5.9555373,3.6759548,3.2559867,0.86870104,7.8478
6.1440334,7.2491274,5.919706,-0.33166897,8.034037
2.6398976,7.6133404,4.40219,-0.26407585,5.788034
6.2014227,7.054911,6.1091766,-0.7914469,8.262024
4.8420014,7.762121,5.3244643,-0.06323818,7.0245357
5.4691625,4.767596,6.575904,0.24431491,7.102267
4.7429814,7.8450923,5.261458,0.10644036,6.75996
6.804494,5.4944263,5.577073,-0.15620433,7.6646633
5.6748376,7.5925827,6.671337,-0.10249128,7.2154856
1.432439,6.272533,4.654494,0.24483114,6.9908357
4.322145,3.06038,4.1073337,0.96694523,7.2251787
8.844631,5.9739637,4.154752,-0.19966905,6.7624745
1.5571233,6.013839,4.491557,-0.107558616,6.8372684
0.78940827,7.866026,4.3044534,-0.22130997,8.7609415
5.8853893,4.0813107,2.7059333,0.87431926,7.6586328
2.4798684,7.934677,5.6100283,0.7760605,7.214274
1.3217313,7.1274376,5.4074717,1.7869774,7.2042446
1.6305262,7.084068,4.0508194,-0.51128423,5.167548
1.1223451,6.9206333,3.9445293,0.8069199,7.398269
6.5380664,5.897687,6.9816985,0.36664948,7.284243
6.3455915,4.263405,3.7200487,0.74899125,7.630836
6.2704067,4.7637897,4.1403313,0.5331271,7.582752
0.5636048,6.384778,2.9717636,0.2408916,7.3696184
6.2170663,4.147302,3.5485473,0.9061203,7.705858
5.930217,7.7204432,5.817853,-0.2968329,7.880981
7.847609,7.4715133,7.510783,0.9546314,6.5109634
2.090553,7.628503,4.8830714,0.1388941,6.7586093
2.5918536,7.753548,5.0575747,0.6191794,7.613823
1.5357866,6.7131195,4.0742035,-0.8971994,5.753522
5.878621,7.5673184,5.778888,-0.31027776,8.032878
6.402057,6.2856197,7.301427,-0.04738624,7.8264413
0.88692075,8.019852,4.3331213,-0.11853269,8.982713
3.4299474,3.3864467,5.0704856,0.8346872,7.268907
1.2358049,7.2161465,5.123447,1.4486156,7.3594055
0.28975165,7.72517,4.463435,-0.22997926,8.61464
3.2591643,7.556865,6.287598,0.6026673,7.2604985
5.470505,7.3883133,6.3780975,0.29024532,7.248434
7.773799,5.2934265,3.540731,1.0318325,6.8399887
1.1264907,6.2090797,4.9503293,1.343606,7.1824527
1.1867176,5.11253,4.8536944,1.241406,8.014427
6.474308,3.8227615,3.283293,0.8957751,7.7049294
8.822106,6.1775756,4.2831445,-0.11643954,6.593281
6.0588603,7.32993,6.0959644,-0.77752095,8.316093
5.5056663,5.491891,6.387452,0.004923787,7.341446
5.282629,7.7416344,6.0032883,-0.15270987,8.135659
0.44389454,7.315312,4.107039,0.42231706,8.067491
6.0472765,5.600902,7.182606,-0.9311704,8.911681
5.497491,3.3922966,3.760851,0.9999171,7.2033334
1.4062003,7.9188724,5.8386364,0.4598251,7.075041
5.7512197,7.5789456,6.74091,-0.11875356,7.232748
1.2750866,5.30038,4.807959,1.2358567,7.812424
1.5919114,7.257983,4.1139016,-0.6852926,5.208987
3.413884,3.9196262,5.4665136,0.7606046,7.4707165
6.115241,4.717948,4.176049,0.55663615,7.5584927
1.3809332,7.9206004,6.0122724,0.63294715,7.0450325
1.1083183,6.197107,4.925971,1.3269217,7.181544
1.5999154,7.327719,4.1055336,-0.7165384,5.1846185
1.1821369,7.5842686,5.558351,1.3983654,7.304841
0.4933818,6.263846,2.995989,0.23241855,7.406027
6.608654,7.2662005,6.164779,0.16792093,6.899425
3.8515775,8.241615,4.6941266,0.04848179,6.449635
1.3058923,5.88403,4.803825,1.2798611,7.259993
6.0150456,7.862723,5.8973327,-0.3103791,7.961914
7.284454,7.162903,7.7906284,0.8909617,6.7570744
6.3674173,6.1493773,7.304986,-0.048007764,7.828194
0.10504413,7.712937,4.426887,-0.16610521,8.408483
1.2729651,6.0968914,4.4528165,0.13512103,6.8394957
1.0847651,5.337149,4.9651256,1.0527238,8.185604
7.760304,5.273191,3.53124,1.0287955,6.843373
6.3534875,4.4150805,3.848527,0.62921077,7.688372
0.7384405,7.6895757,4.67866,-0.105318345,8.740291
3.7692502,2.7218862,5.289248,0.8659596,7.451326
1.0505679,7.2301674,3.383282,0.5240382,7.87021
3.7364638,2.6857636,5.4954963,0.9210769,7.2653933
6.3394284,4.840578,4.3781004,0.32131258,7.7030396
2.4630122,7.9743667,5.4087124,0.93152887,7.3593435
6.139986,7.318853,6.2125826,-0.09301788,7.5862837
7.5791135,7.0705667,5.554888,0.36155763,6.7008605
6.118837,3.917052,3.3685753,0.7295623,7.701601
1.5652359,5.406864,4.698061,0.19663495,7.0640054
2.3680978,7.756838,4.756895,0.20758691,6.831823
4.469418,7.948156,4.8876987,0.08709504,6.4545536
2.4275355,7.6214395,4.9014344,0.65693355,7.3981943
5.3972692,3.57793,3.6558897,0.95932233,7.7657857
3.1603415,7.6151376,6.2397513,0.64979446,7.238237
6.547555,7.1543813,6.218132,0.12442182,6.845918
1.4171121,5.6897264,4.6596336,1.066627,7.4494357
6.4743958,7.408507,5.997717,-0.38459274,7.721601
6.47791,5.0389457,4.3211875,0.3573292,7.5683393
7.9924173,7.4548445,7.6303873,1.1016601,6.391489
3.1697528,3.4877527,5.360222,0.55714774,7.0859222
1.1573812,5.2884994,4.444757,1.3146079,7.86391
6.0316415,5.4435115,7.0286508,-0.26821893,8.037621
4.5025806,3.561049,4.2691364,1.0279607,7.298651
0.35535854,7.9366574,4.6962867,-0.25876525,8.626911
1.6582651,7.066731,4.0131183,-0.5158215,5.151704
0.045886405,7.7626085,4.433934,-0.36078396,8.593141
